created_date,pick_city_name,pick_district_name,timeslot,gross_order,net_order,cancel_order,cnd
2022-03-10,Hai Phong City,Thuy Nguyen,11,3,1,2,1
2022-03-10,Hai Phong City,Thuy Nguyen,12,2,0,2,2
2022-03-10,Hai Phong City,Thuy Nguyen,13,1,0,1,1
2022-03-10,Hai Phong City,Thuy Nguyen,14,1,0,1,1
2022-03-10,Hai Phong City,Thuy Nguyen,16,1,0,1,1
2022-03-10,Hai Phong City,Thuy Nguyen,17,3,0,3,3
2022-03-10,Hai Phong City,Thuy Nguyen,18,2,0,2,2
2022-03-10,Hue City,Hue City,0,4,3,1,0
2022-03-10,Hue City,Hue City,1,1,1,0,0
2022-03-10,Hue City,Hue City,2,1,1,0,0
2022-03-10,Hue City,Hue City,4,1,1,0,0
2022-03-10,Hue City,Hue City,5,1,1,0,0
2022-03-10,Hue City,Hue City,6,86,73,13,1
2022-03-10,Hue City,Hue City,7,208,191,17,1
2022-03-10,Hue City,Hue City,8,289,277,12,0
2022-03-10,Hue City,Hue City,9,241,228,13,0
2022-03-10,Hue City,Hue City,10,421,390,31,0
2022-03-10,Hue City,Hue City,11,773,717,56,4
2022-03-10,Hue City,Hue City,12,421,403,18,2
2022-03-10,Hue City,Hue City,13,272,256,16,0
2022-03-10,Hue City,Hue City,14,367,332,35,3
2022-03-10,Hue City,Hue City,15,350,330,20,0
2022-03-10,Hue City,Hue City,16,406,381,25,4
2022-03-10,Hue City,Hue City,17,475,442,33,0
2022-03-10,Hue City,Hue City,18,577,539,38,0
2022-03-10,Hue City,Hue City,19,520,481,39,0
2022-03-10,Hue City,Hue City,20,414,362,52,2
2022-03-10,Hue City,Hue City,21,183,152,31,2
2022-03-10,Hue City,Hue City,22,3,1,2,0
2022-03-10,Hue City,Hue City,23,2,2,0,0
2022-03-10,Hue City,Huong Thuy,10,1,1,0,0
2022-03-10,Hue City,Huong Thuy,12,3,1,2,0
2022-03-10,Hue City,Huong Thuy,13,1,1,0,0
2022-03-10,Hue City,Huong Thuy,16,1,1,0,0
2022-03-10,Hue City,Huong Thuy,18,1,1,0,0
2022-03-10,Hue City,Huong Thuy,19,1,1,0,0
2022-03-10,Hue City,Huong Thuy,20,1,1,0,0
2022-03-10,Hue City,Huong Tra,7,1,1,0,0
2022-03-10,Hue City,Huong Tra,15,1,1,0,0
2022-03-10,Hue City,Phu Vang,6,1,1,0,0
2022-03-10,Hue City,Phu Vang,7,1,0,1,0
2022-03-10,Hue City,Phu Vang,8,1,1,0,0
2022-03-10,Hue City,Phu Vang,9,1,0,1,0
2022-03-10,Hue City,Phu Vang,11,1,1,0,0
2022-03-10,Hue City,Phu Vang,12,1,1,0,0
2022-03-10,Hue City,Phu Vang,13,1,1,0,0
2022-03-10,Hue City,Phu Vang,14,1,1,0,0
2022-03-10,Hue City,Phu Vang,15,2,0,2,0
2022-03-10,Hue City,Phu Vang,16,1,1,0,0
2022-03-10,Hue City,Phu Vang,17,5,4,1,0
2022-03-10,Hue City,Phu Vang,18,2,2,0,0
2022-03-10,Hue City,Phu Vang,19,1,1,0,0
2022-03-10,Hue City,Phu Vang,20,2,1,1,0
2022-03-10,Vung Tau,Ba Ria City,8,7,0,7,6
2022-03-10,Vung Tau,Ba Ria City,9,8,0,8,7
2022-03-10,Vung Tau,Ba Ria City,10,9,1,8,6
2022-03-10,Vung Tau,Ba Ria City,11,13,5,8,5
2022-03-10,Vung Tau,Ba Ria City,12,10,4,6,6
2022-03-10,Vung Tau,Ba Ria City,13,9,3,6,5
2022-03-10,Vung Tau,Ba Ria City,14,8,5,3,3
2022-03-10,Vung Tau,Ba Ria City,15,9,6,3,2
2022-03-10,Vung Tau,Ba Ria City,16,3,2,1,1
2022-03-10,Vung Tau,Ba Ria City,17,14,3,11,11
2022-03-10,Vung Tau,Ba Ria City,18,14,2,12,12
2022-03-10,Vung Tau,Ba Ria City,19,5,2,3,3
2022-03-10,Vung Tau,Ba Ria City,20,1,0,1,1
2022-03-10,Vung Tau,Ba Ria City,21,1,0,1,1
2022-03-10,Vung Tau,Vung Tau City,1,1,1,0,0
2022-03-10,Vung Tau,Vung Tau City,3,1,1,0,0
2022-03-10,Vung Tau,Vung Tau City,5,1,1,0,0
2022-03-10,Vung Tau,Vung Tau City,6,44,35,9,5
2022-03-10,Vung Tau,Vung Tau City,7,101,92,9,2
2022-03-10,Vung Tau,Vung Tau City,8,162,151,11,0
2022-03-10,Vung Tau,Vung Tau City,9,149,133,16,0
2022-03-10,Vung Tau,Vung Tau City,10,189,174,15,3
2022-03-10,Vung Tau,Vung Tau City,11,320,297,23,3
2022-03-10,Vung Tau,Vung Tau City,12,244,227,17,1
2022-03-10,Vung Tau,Vung Tau City,13,195,182,13,1
2022-03-10,Vung Tau,Vung Tau City,14,213,199,14,1
2022-03-10,Vung Tau,Vung Tau City,15,205,190,15,1
2022-03-10,Vung Tau,Vung Tau City,16,220,201,19,0
2022-03-10,Vung Tau,Vung Tau City,17,257,244,13,0
2022-03-10,Vung Tau,Vung Tau City,18,291,265,26,7
2022-03-10,Vung Tau,Vung Tau City,19,236,222,14,0
2022-03-10,Vung Tau,Vung Tau City,20,155,137,18,7
2022-03-10,Vung Tau,Vung Tau City,21,58,47,11,4
2022-03-10,Vung Tau,Vung Tau City,22,3,2,1,0
2022-03-11,Binh Duong,Ben Cat,11,1,0,1,1
2022-03-11,Binh Duong,Ben Cat,12,1,0,1,1
2022-03-11,Binh Duong,Ben Cat,14,1,0,1,1
2022-03-11,Binh Duong,Ben Cat,17,1,0,1,1
2022-03-11,Binh Duong,Ben Cat,18,1,1,0,0
2022-03-11,Binh Duong,Di An,6,3,0,3,3
2022-03-11,Binh Duong,Di An,7,8,0,8,8
2022-03-11,Binh Duong,Di An,8,14,2,12,12
2022-03-11,Binh Duong,Di An,9,22,3,19,18
2022-03-11,Binh Duong,Di An,10,39,7,32,28
2022-03-11,Binh Duong,Di An,11,38,14,24,21
2022-03-11,Binh Duong,Di An,12,33,24,9,5
2022-03-11,Binh Duong,Di An,13,22,11,11,9
2022-03-11,Binh Duong,Di An,14,19,12,7,6
2022-03-11,Binh Duong,Di An,15,7,1,6,5
2022-03-11,Binh Duong,Di An,16,31,9,22,20
2022-03-11,Binh Duong,Di An,17,35,14,21,16
2022-03-11,Binh Duong,Di An,18,22,6,16,8
2022-03-11,Binh Duong,Di An,19,19,9,10,9
2022-03-11,Binh Duong,Di An,20,14,5,9,7
2022-03-11,Binh Duong,Di An,21,7,3,4,3
2022-03-11,Binh Duong,Tan Uyen,7,2,0,2,2
2022-03-11,Binh Duong,Tan Uyen,10,3,0,3,2
2022-03-11,Binh Duong,Tan Uyen,11,2,1,1,1
2022-03-11,Binh Duong,Tan Uyen,12,1,0,1,1
2022-03-11,Binh Duong,Tan Uyen,13,4,0,4,4
2022-03-11,Binh Duong,Tan Uyen,14,6,2,4,4
2022-03-11,Binh Duong,Tan Uyen,16,6,0,6,5
2022-03-11,Binh Duong,Tan Uyen,17,3,2,1,1
2022-03-11,Binh Duong,Tan Uyen,18,1,0,1,1
2022-03-11,Binh Duong,Tan Uyen,19,2,1,1,1
2022-03-11,Binh Duong,Tan Uyen,20,7,0,7,6
2022-03-11,Binh Duong,Thu Dau Mot Town,0,1,1,0,0
2022-03-11,Binh Duong,Thu Dau Mot Town,1,1,1,0,0
2022-03-11,Binh Duong,Thu Dau Mot Town,5,2,1,1,0
2022-03-11,Binh Duong,Thu Dau Mot Town,6,41,32,9,5
2022-03-11,Binh Duong,Thu Dau Mot Town,7,137,117,20,6
2022-03-11,Binh Duong,Thu Dau Mot Town,8,205,186,19,0
2022-03-11,Binh Duong,Thu Dau Mot Town,9,242,232,10,1
2022-03-11,Binh Duong,Thu Dau Mot Town,10,397,372,25,6
2022-03-11,Binh Duong,Thu Dau Mot Town,11,621,531,90,42
2022-03-11,Binh Duong,Thu Dau Mot Town,12,451,422,29,6
2022-03-11,Binh Duong,Thu Dau Mot Town,13,376,348,28,9
2022-03-11,Binh Duong,Thu Dau Mot Town,14,336,317,19,3
2022-03-11,Binh Duong,Thu Dau Mot Town,15,262,243,19,7
2022-03-11,Binh Duong,Thu Dau Mot Town,16,295,270,25,9
2022-03-11,Binh Duong,Thu Dau Mot Town,17,378,347,31,9
2022-03-11,Binh Duong,Thu Dau Mot Town,18,397,352,45,10
2022-03-11,Binh Duong,Thu Dau Mot Town,19,324,294,30,7
2022-03-11,Binh Duong,Thu Dau Mot Town,20,286,244,42,16
2022-03-11,Binh Duong,Thu Dau Mot Town,21,98,83,15,8
2022-03-11,Binh Duong,Thu Dau Mot Town,22,5,1,4,1
2022-03-11,Binh Duong,Thu Dau Mot Town,23,2,1,1,0
2022-03-11,Binh Duong,Thuan An,7,4,0,4,2
2022-03-11,Binh Duong,Thuan An,8,15,9,6,6
2022-03-11,Binh Duong,Thuan An,9,38,19,19,15
2022-03-11,Binh Duong,Thuan An,10,50,23,27,23
2022-03-11,Binh Duong,Thuan An,11,53,37,16,13
2022-03-11,Binh Duong,Thuan An,12,50,34,16,13
2022-03-11,Binh Duong,Thuan An,13,68,42,26,16
2022-03-11,Binh Duong,Thuan An,14,38,26,12,10
2022-03-11,Binh Duong,Thuan An,15,26,21,5,4
2022-03-11,Binh Duong,Thuan An,16,44,33,11,7
2022-03-11,Binh Duong,Thuan An,17,33,23,10,9
2022-03-11,Binh Duong,Thuan An,18,41,29,12,10
2022-03-11,Binh Duong,Thuan An,19,53,36,17,14
2022-03-11,Binh Duong,Thuan An,20,30,13,17,16
2022-03-11,Binh Duong,Thuan An,21,21,7,14,10
2022-03-11,Can Tho City,Binh Thuy District,6,1,1,0,0
2022-03-11,Can Tho City,Binh Thuy District,8,7,6,1,0
2022-03-11,Can Tho City,Binh Thuy District,9,6,6,0,0
2022-03-11,Can Tho City,Binh Thuy District,10,11,11,0,0
2022-03-11,Can Tho City,Binh Thuy District,11,17,14,3,0
2022-03-11,Can Tho City,Binh Thuy District,12,15,13,2,0
2022-03-11,Can Tho City,Binh Thuy District,13,19,17,2,0
2022-03-11,Can Tho City,Binh Thuy District,14,13,12,1,0
2022-03-11,Can Tho City,Binh Thuy District,15,9,9,0,0
2022-03-11,Can Tho City,Binh Thuy District,16,15,13,2,0
2022-03-11,Can Tho City,Binh Thuy District,17,10,10,0,0
2022-03-11,Can Tho City,Binh Thuy District,18,9,8,1,0
2022-03-11,Can Tho City,Binh Thuy District,19,10,10,0,0
2022-03-11,Can Tho City,Binh Thuy District,20,7,5,2,1
2022-03-11,Can Tho City,Binh Thuy District,21,7,4,3,0
2022-03-11,Can Tho City,Binh Thuy District,22,1,1,0,0
2022-03-11,Can Tho City,Cai Rang District,6,2,0,2,2
2022-03-11,Can Tho City,Cai Rang District,7,3,3,0,0
2022-03-11,Can Tho City,Cai Rang District,8,4,3,1,1
2022-03-11,Can Tho City,Cai Rang District,9,5,4,1,0
2022-03-11,Can Tho City,Cai Rang District,10,9,8,1,0
2022-03-11,Can Tho City,Cai Rang District,11,15,10,5,0
2022-03-11,Can Tho City,Cai Rang District,12,12,11,1,0
2022-03-11,Can Tho City,Cai Rang District,13,11,11,0,0
2022-03-11,Can Tho City,Cai Rang District,14,4,4,0,0
2022-03-11,Can Tho City,Cai Rang District,15,6,6,0,0
2022-03-11,Can Tho City,Cai Rang District,16,11,9,2,2
2022-03-11,Can Tho City,Cai Rang District,17,6,6,0,0
2022-03-11,Can Tho City,Cai Rang District,18,11,10,1,0
2022-03-11,Can Tho City,Cai Rang District,19,12,9,3,0
2022-03-11,Can Tho City,Cai Rang District,20,13,9,4,2
2022-03-11,Can Tho City,Cai Rang District,21,3,3,0,0
2022-03-11,Can Tho City,Ninh Kieu District,0,4,2,2,0
2022-03-11,Can Tho City,Ninh Kieu District,2,1,1,0,0
2022-03-11,Can Tho City,Ninh Kieu District,3,1,1,0,0
2022-03-11,Can Tho City,Ninh Kieu District,5,1,1,0,0
2022-03-11,Can Tho City,Ninh Kieu District,6,46,45,1,0
2022-03-11,Can Tho City,Ninh Kieu District,7,137,131,6,0
2022-03-11,Can Tho City,Ninh Kieu District,8,268,253,15,0
2022-03-11,Can Tho City,Ninh Kieu District,9,309,289,20,0
2022-03-11,Can Tho City,Ninh Kieu District,10,579,552,27,0
2022-03-11,Can Tho City,Ninh Kieu District,11,869,796,73,11
2022-03-11,Can Tho City,Ninh Kieu District,12,551,516,35,5
2022-03-11,Can Tho City,Ninh Kieu District,13,477,446,31,1
2022-03-11,Can Tho City,Ninh Kieu District,14,372,352,20,0
2022-03-11,Can Tho City,Ninh Kieu District,15,351,333,18,0
2022-03-11,Can Tho City,Ninh Kieu District,16,465,439,26,1
2022-03-11,Can Tho City,Ninh Kieu District,17,540,498,42,4
2022-03-11,Can Tho City,Ninh Kieu District,18,571,534,37,0
2022-03-11,Can Tho City,Ninh Kieu District,19,434,400,34,1
2022-03-11,Can Tho City,Ninh Kieu District,20,372,346,26,0
2022-03-11,Can Tho City,Ninh Kieu District,21,197,177,20,3
2022-03-11,Can Tho City,Ninh Kieu District,22,7,3,4,0
2022-03-11,Can Tho City,Ninh Kieu District,23,5,3,2,0
2022-03-11,Dong Nai,Bien Hoa City,1,4,2,2,1
2022-03-11,Dong Nai,Bien Hoa City,2,3,0,3,2
2022-03-11,Dong Nai,Bien Hoa City,3,1,0,1,1
2022-03-11,Dong Nai,Bien Hoa City,6,58,25,33,23
2022-03-11,Dong Nai,Bien Hoa City,7,202,147,55,41
2022-03-11,Dong Nai,Bien Hoa City,8,277,242,35,12
2022-03-11,Dong Nai,Bien Hoa City,9,380,338,42,9
2022-03-11,Dong Nai,Bien Hoa City,10,764,664,100,31
2022-03-11,Dong Nai,Bien Hoa City,11,1041,913,128,50
2022-03-11,Dong Nai,Bien Hoa City,12,762,715,47,16
2022-03-11,Dong Nai,Bien Hoa City,13,713,645,68,27
2022-03-11,Dong Nai,Bien Hoa City,14,635,548,87,38
2022-03-11,Dong Nai,Bien Hoa City,15,572,479,93,51
2022-03-11,Dong Nai,Bien Hoa City,16,534,444,90,45
2022-03-11,Dong Nai,Bien Hoa City,17,642,538,104,65
2022-03-11,Dong Nai,Bien Hoa City,18,668,586,82,26
2022-03-11,Dong Nai,Bien Hoa City,19,630,555,75,20
2022-03-11,Dong Nai,Bien Hoa City,20,481,378,103,51
2022-03-11,Dong Nai,Bien Hoa City,21,255,132,123,78
2022-03-11,Dong Nai,Bien Hoa City,23,3,1,2,0
2022-03-11,Dong Nai,Long Thanh,9,2,0,2,2
2022-03-11,Dong Nai,Long Thanh,10,2,0,2,2
2022-03-11,Dong Nai,Long Thanh,11,1,0,1,0
2022-03-11,Dong Nai,Long Thanh,14,1,0,1,1
2022-03-11,Dong Nai,Long Thanh,16,2,0,2,2
2022-03-11,Dong Nai,Long Thanh,17,3,0,3,3
2022-03-11,Dong Nai,Long Thanh,18,4,0,4,4
2022-03-11,Dong Nai,Long Thanh,19,2,0,2,2
2022-03-11,Dong Nai,Long Thanh,21,1,0,1,1
2022-03-11,Dong Nai,Nhon trach,13,1,0,1,1
2022-03-11,Dong Nai,Thong Nhat,9,2,2,0,0
2022-03-11,Dong Nai,Thong Nhat,10,2,2,0,0
2022-03-11,Dong Nai,Thong Nhat,11,3,3,0,0
2022-03-11,Dong Nai,Thong Nhat,12,2,2,0,0
2022-03-11,Dong Nai,Thong Nhat,13,4,4,0,0
2022-03-11,Dong Nai,Thong Nhat,14,2,2,0,0
2022-03-11,Dong Nai,Thong Nhat,15,1,1,0,0
2022-03-11,Dong Nai,Thong Nhat,18,1,1,0,0
2022-03-11,Dong Nai,Thong Nhat,21,1,1,0,0
2022-03-11,Dong Nai,Trang Bom,9,1,0,1,1
2022-03-11,Dong Nai,Trang Bom,12,2,0,2,1
2022-03-11,Dong Nai,Trang Bom,13,1,0,1,1
2022-03-11,Dong Nai,Trang Bom,18,3,0,3,2
2022-03-11,Dong Nai,Trang Bom,20,1,1,0,0
2022-03-11,Hai Phong City,An Duong,6,1,0,1,1
2022-03-11,Hai Phong City,An Duong,7,1,1,0,0
2022-03-11,Hai Phong City,An Duong,8,1,1,0,0
2022-03-11,Hai Phong City,An Duong,9,2,2,0,0
2022-03-11,Hai Phong City,An Duong,10,2,2,0,0
2022-03-11,Hai Phong City,An Duong,11,1,1,0,0
2022-03-11,Hai Phong City,An Duong,12,1,0,1,0
2022-03-11,Hai Phong City,An Duong,13,1,1,0,0
2022-03-11,Hai Phong City,An Duong,14,3,2,1,0
2022-03-11,Hai Phong City,An Duong,15,1,1,0,0
2022-03-11,Hai Phong City,An Duong,18,2,2,0,0
2022-03-11,Hai Phong City,An Duong,21,2,1,1,0
2022-03-11,Hai Phong City,Duong Kinh District,12,1,0,1,0
2022-03-11,Hai Phong City,Duong Kinh District,19,1,0,1,1
2022-03-11,Hai Phong City,Hai An District,7,3,2,1,0
2022-03-11,Hai Phong City,Hai An District,8,4,2,2,0
2022-03-11,Hai Phong City,Hai An District,9,8,6,2,1
2022-03-11,Hai Phong City,Hai An District,10,25,23,2,0
2022-03-11,Hai Phong City,Hai An District,11,32,27,5,3
2022-03-11,Hai Phong City,Hai An District,12,13,12,1,0
2022-03-11,Hai Phong City,Hai An District,13,13,10,3,2
2022-03-11,Hai Phong City,Hai An District,14,16,10,6,3
2022-03-11,Hai Phong City,Hai An District,15,18,15,3,0
2022-03-11,Hai Phong City,Hai An District,16,14,12,2,0
2022-03-11,Hai Phong City,Hai An District,17,15,11,4,2
2022-03-11,Hai Phong City,Hai An District,18,17,13,4,1
2022-03-11,Hai Phong City,Hai An District,19,17,10,7,1
2022-03-11,Hai Phong City,Hai An District,20,20,17,3,0
2022-03-11,Hai Phong City,Hai An District,21,12,7,5,4
2022-03-11,Hai Phong City,Hong Bang District,6,1,0,1,0
2022-03-11,Hai Phong City,Hong Bang District,7,11,7,4,1
2022-03-11,Hai Phong City,Hong Bang District,8,28,22,6,2
2022-03-11,Hai Phong City,Hong Bang District,9,26,22,4,0
2022-03-11,Hai Phong City,Hong Bang District,10,67,64,3,1
2022-03-11,Hai Phong City,Hong Bang District,11,108,90,18,5
2022-03-11,Hai Phong City,Hong Bang District,12,55,51,4,0
2022-03-11,Hai Phong City,Hong Bang District,13,38,37,1,0
2022-03-11,Hai Phong City,Hong Bang District,14,31,28,3,1
2022-03-11,Hai Phong City,Hong Bang District,15,45,35,10,2
2022-03-11,Hai Phong City,Hong Bang District,16,37,36,1,0
2022-03-11,Hai Phong City,Hong Bang District,17,51,48,3,0
2022-03-11,Hai Phong City,Hong Bang District,18,52,44,8,6
2022-03-11,Hai Phong City,Hong Bang District,19,49,45,4,1
2022-03-11,Hai Phong City,Hong Bang District,20,37,32,5,2
2022-03-11,Hai Phong City,Hong Bang District,21,15,8,7,7
2022-03-11,Hai Phong City,Hong Bang District,23,1,0,1,0
2022-03-11,Hai Phong City,Kien An District,7,5,1,4,3
2022-03-11,Hai Phong City,Kien An District,8,4,3,1,1
2022-03-11,Hai Phong City,Kien An District,9,5,4,1,1
2022-03-11,Hai Phong City,Kien An District,10,6,4,2,0
2022-03-11,Hai Phong City,Kien An District,11,17,12,5,3
2022-03-11,Hai Phong City,Kien An District,12,8,7,1,1
2022-03-11,Hai Phong City,Kien An District,13,9,9,0,0
2022-03-11,Hai Phong City,Kien An District,14,7,6,1,0
2022-03-11,Hai Phong City,Kien An District,15,8,6,2,1
2022-03-11,Hai Phong City,Kien An District,16,8,8,0,0
2022-03-11,Hai Phong City,Kien An District,17,7,7,0,0
2022-03-11,Hai Phong City,Kien An District,18,4,3,1,1
2022-03-11,Hai Phong City,Kien An District,19,14,11,3,2
2022-03-11,Hai Phong City,Kien An District,20,9,8,1,1
2022-03-11,Hai Phong City,Kien An District,21,6,3,3,2
2022-03-11,Hai Phong City,Le Chan District,1,3,0,3,0
2022-03-11,Hai Phong City,Le Chan District,2,1,0,1,0
2022-03-11,Hai Phong City,Le Chan District,6,4,4,0,0
2022-03-11,Hai Phong City,Le Chan District,7,40,34,6,4
2022-03-11,Hai Phong City,Le Chan District,8,65,57,8,1
2022-03-11,Hai Phong City,Le Chan District,9,79,64,15,0
2022-03-11,Hai Phong City,Le Chan District,10,150,124,26,2
2022-03-11,Hai Phong City,Le Chan District,11,238,208,30,9
2022-03-11,Hai Phong City,Le Chan District,12,190,178,12,2
2022-03-11,Hai Phong City,Le Chan District,13,114,98,16,0
2022-03-11,Hai Phong City,Le Chan District,14,150,127,23,5
2022-03-11,Hai Phong City,Le Chan District,15,143,120,23,5
2022-03-11,Hai Phong City,Le Chan District,16,129,118,11,0
2022-03-11,Hai Phong City,Le Chan District,17,158,144,14,1
2022-03-11,Hai Phong City,Le Chan District,18,238,210,28,9
2022-03-11,Hai Phong City,Le Chan District,19,177,157,20,2
2022-03-11,Hai Phong City,Le Chan District,20,132,101,31,8
2022-03-11,Hai Phong City,Le Chan District,21,68,48,20,13
2022-03-11,Hai Phong City,Ngo Quyen District,0,1,1,0,0
2022-03-11,Hai Phong City,Ngo Quyen District,3,3,0,3,0
2022-03-11,Hai Phong City,Ngo Quyen District,5,1,1,0,0
2022-03-11,Hai Phong City,Ngo Quyen District,6,4,3,1,0
2022-03-11,Hai Phong City,Ngo Quyen District,7,27,22,5,3
2022-03-11,Hai Phong City,Ngo Quyen District,8,74,67,7,3
2022-03-11,Hai Phong City,Ngo Quyen District,9,55,50,5,1
2022-03-11,Hai Phong City,Ngo Quyen District,10,118,102,16,0
2022-03-11,Hai Phong City,Ngo Quyen District,11,271,238,33,11
2022-03-11,Hai Phong City,Ngo Quyen District,12,151,133,18,1
2022-03-11,Hai Phong City,Ngo Quyen District,13,93,81,12,2
2022-03-11,Hai Phong City,Ngo Quyen District,14,150,135,15,5
2022-03-11,Hai Phong City,Ngo Quyen District,15,172,149,23,1
2022-03-11,Hai Phong City,Ngo Quyen District,16,117,108,9,0
2022-03-11,Hai Phong City,Ngo Quyen District,17,157,145,12,1
2022-03-11,Hai Phong City,Ngo Quyen District,18,160,143,17,5
2022-03-11,Hai Phong City,Ngo Quyen District,19,144,129,15,3
2022-03-11,Hai Phong City,Ngo Quyen District,20,116,101,15,3
2022-03-11,Hai Phong City,Ngo Quyen District,21,56,44,12,4
2022-03-11,Hai Phong City,Ngo Quyen District,22,4,2,2,0
2022-03-11,Hai Phong City,Thuy Nguyen,14,1,0,1,1
2022-03-11,Hai Phong City,Thuy Nguyen,15,4,1,3,3
2022-03-11,Hai Phong City,Thuy Nguyen,19,5,0,5,5
2022-03-11,Hai Phong City,Thuy Nguyen,20,3,0,3,3
2022-03-11,Hue City,Hue City,0,6,6,0,0
2022-03-11,Hue City,Hue City,1,12,12,0,0
2022-03-11,Hue City,Hue City,2,2,1,1,0
2022-03-11,Hue City,Hue City,4,7,7,0,0
2022-03-11,Hue City,Hue City,5,1,1,0,0
2022-03-11,Hue City,Hue City,6,74,64,10,0
2022-03-11,Hue City,Hue City,7,269,248,21,1
2022-03-11,Hue City,Hue City,8,302,282,20,0
2022-03-11,Hue City,Hue City,9,225,211,14,0
2022-03-11,Hue City,Hue City,10,450,423,27,1
2022-03-11,Hue City,Hue City,11,803,753,50,2
2022-03-11,Hue City,Hue City,12,496,465,31,0
2022-03-11,Hue City,Hue City,13,278,257,21,0
2022-03-11,Hue City,Hue City,14,348,329,19,3
2022-03-11,Hue City,Hue City,15,400,372,28,1
2022-03-11,Hue City,Hue City,16,435,409,26,2
2022-03-11,Hue City,Hue City,17,531,498,33,1
2022-03-11,Hue City,Hue City,18,630,579,51,2
2022-03-11,Hue City,Hue City,19,603,554,49,1
2022-03-11,Hue City,Hue City,20,384,352,32,0
2022-03-11,Hue City,Hue City,21,227,199,28,2
2022-03-11,Hue City,Hue City,22,4,2,2,0
2022-03-11,Hue City,Hue City,23,4,4,0,0
2022-03-11,Hue City,Huong Thuy,8,1,1,0,0
2022-03-11,Hue City,Huong Thuy,11,1,0,1,0
2022-03-11,Hue City,Huong Thuy,12,1,1,0,0
2022-03-11,Hue City,Huong Thuy,15,1,1,0,0
2022-03-11,Hue City,Huong Thuy,17,2,2,0,0
2022-03-11,Hue City,Huong Thuy,18,1,1,0,0
2022-03-11,Hue City,Huong Thuy,19,1,1,0,0
2022-03-11,Hue City,Huong Tra,8,1,1,0,0
2022-03-11,Hue City,Huong Tra,19,2,2,0,0
2022-03-11,Hue City,Phu Vang,7,1,1,0,0
2022-03-11,Hue City,Phu Vang,8,2,2,0,0
2022-03-11,Hue City,Phu Vang,9,2,1,1,1
2022-03-11,Hue City,Phu Vang,11,4,2,2,0
2022-03-11,Hue City,Phu Vang,12,2,2,0,0
2022-03-11,Hue City,Phu Vang,13,2,2,0,0
2022-03-11,Hue City,Phu Vang,14,1,1,0,0
2022-03-11,Hue City,Phu Vang,15,4,3,1,1
2022-03-11,Hue City,Phu Vang,16,4,0,4,1
2022-03-11,Hue City,Phu Vang,17,6,4,2,0
2022-03-11,Hue City,Phu Vang,18,2,2,0,0
2022-03-11,Hue City,Phu Vang,19,1,1,0,0
2022-03-11,Hue City,Phu Vang,20,4,1,3,0
2022-03-11,Vung Tau,Ba Ria City,7,2,0,2,1
2022-03-11,Vung Tau,Ba Ria City,8,6,0,6,6
2022-03-11,Vung Tau,Ba Ria City,9,5,2,3,2
2022-03-11,Vung Tau,Ba Ria City,10,7,6,1,1
2022-03-11,Vung Tau,Ba Ria City,11,13,5,8,6
2022-03-11,Vung Tau,Ba Ria City,12,4,3,1,1
2022-03-11,Vung Tau,Ba Ria City,13,2,0,2,2
2022-03-11,Vung Tau,Ba Ria City,14,7,5,2,1
2022-03-11,Vung Tau,Ba Ria City,15,10,5,5,5
2022-03-11,Vung Tau,Ba Ria City,16,5,2,3,1
2022-03-11,Vung Tau,Ba Ria City,17,5,4,1,0
2022-03-11,Vung Tau,Ba Ria City,18,2,0,2,2
2022-03-11,Vung Tau,Ba Ria City,19,8,3,5,2
2022-03-11,Vung Tau,Ba Ria City,20,5,0,5,5
2022-03-11,Vung Tau,Ba Ria City,21,4,0,4,3
2022-03-11,Vung Tau,Vung Tau City,0,2,2,0,0
2022-03-11,Vung Tau,Vung Tau City,3,1,1,0,0
2022-03-11,Vung Tau,Vung Tau City,5,1,1,0,0
2022-03-11,Vung Tau,Vung Tau City,6,31,24,7,2
2022-03-11,Vung Tau,Vung Tau City,7,136,116,20,7
2022-03-11,Vung Tau,Vung Tau City,8,143,132,11,2
2022-03-11,Vung Tau,Vung Tau City,9,143,138,5,0
2022-03-11,Vung Tau,Vung Tau City,10,183,164,19,5
2022-03-11,Vung Tau,Vung Tau City,11,356,329,27,7
