created_date,pick_city_name,bad_weather_order,A1,total_submitted,total_delivered,cancelled_quit,cnd,incharge_period,completion_time,peak3,stack,30 days from created_date,A30,%peak3,%stack,%cnd,%g2n,%bw,cancel_by_mex_users
2022-01-03,Hai Phong City,66,438,5637,5009,628,120,1.5211309523809524,27.967167994687912,126,2100,2021-12-04,,0.022352315061202766,0.37253858435337944,0.021287919105907396,0.8885932233457513,0.011708355508249068,508
2022-01-03,Hue City,0,412,6273,5787,486,38,0.23943661971830985,19.505491312852374,0,868,2021-12-04,,0.0,0.1383707954726606,0.006057707635899888,0.9225251076040172,0.0,448
2022-01-03,Vung Tau,0,185,3445,3101,344,63,0.2792682926829268,18.337179074014394,7,64,2021-12-04,,0.0020319303338171262,0.01857764876632801,0.018287373004354138,0.9001451378809869,0.0,281
2022-01-04,Binh Duong,0,364,4784,4152,632,293,0.11944444444444441,21.884972808701214,223,676,2021-12-05,,0.046613712374581937,0.14130434782608695,0.06124581939799331,0.8678929765886287,0.0,339
2022-01-04,Can Tho City,0,479,5509,5224,285,4,0.10507246376811592,20.8810747961264,0,34,2021-12-05,,0.0,0.006171719005264113,0.0007260845888546016,0.9482664730441096,0.0,281
2022-01-04,Dong Nai,0,554,7679,7036,643,134,1.672,22.849295208362896,0,1697,2021-12-05,,0.0,0.22099231670790467,0.01745018882667014,0.9162651386899335,0.0,509
2022-01-04,Hai Phong City,0,473,5862,5109,753,162,1.2720588235294117,28.224831059129304,336,2279,2021-12-05,,0.057318321392016376,0.38877516206073015,0.027635619242579325,0.8715455475946776,0.0,591
2022-01-04,Hue City,0,431,6109,5675,434,26,0.20662878787878783,19.191528755868543,0,905,2021-12-05,,0.0,0.1481420854477001,0.004256015714519562,0.9289572761499427,0.0,408
2022-01-04,Vung Tau,0,202,3266,2929,337,105,0.1883720930232558,18.550051142175246,18,10,2021-12-05,,0.005511328842620943,0.003061849357011635,0.03214941824862217,0.8968156766687079,0.0,232
2022-01-05,Binh Duong,0,380,4746,4200,546,265,0.16666666666666663,20.72979582146249,163,671,2021-12-06,,0.034344711335861776,0.14138221660345554,0.055836493889591235,0.8849557522123894,0.0,281
2022-01-05,Can Tho City,0,475,5560,5273,287,8,0.17017543859649117,21.85169155169155,0,0,2021-12-06,,0.0,0.0,0.0014388489208633094,0.9483812949640288,0.0,279
2022-01-05,Dong Nai,0,561,7573,7000,573,95,0.3408333333333333,22.254313417938114,0,1648,2021-12-06,,0.0,0.21761521193714511,0.012544566222104847,0.9243364584708834,0.0,478
2022-01-05,Hai Phong City,386,485,5884,5144,740,132,0.5642512077294686,27.20966103887703,248,2166,2021-12-06,,0.04214819850441876,0.3681169272603671,0.022433718558803536,0.8742352141400408,0.06560163154316791,608
2022-01-05,Hue City,0,431,6688,6233,455,41,0.37676056338028163,19.27305453185921,22,957,2021-12-06,,0.003289473684210526,0.14309210526315788,0.006130382775119617,0.9319677033492823,0.0,414
2022-01-05,Vung Tau,0,189,3199,2880,319,101,0.35701754385964907,18.01593800601434,19,9,2021-12-06,,0.005939356048765239,0.002813379180994061,0.0315723663644889,0.9002813379180994,0.0,218
2022-01-06,Binh Duong,51,374,4727,4211,516,225,0.7411764705882353,20.9805857773573,85,590,2021-12-07,,0.017981806642690924,0.12481489316691348,0.0475988999365348,0.8908398561455468,0.010789083985614555,291
2022-01-06,Can Tho City,0,500,5476,5199,277,3,0.17356321839080457,20.645790922476152,0,50,2021-12-07,,0.0,0.009130752373995616,0.000547845142439737,0.9494156318480643,0.0,274
2022-01-06,Dong Nai,2929,520,9033,6868,2165,1532,0.9801282051282052,26.812877798733012,3130,1479,2021-12-07,,0.3465072511900808,0.1637329790767187,0.16960035425661463,0.7603232591608546,0.3242555075833057,633
2022-01-06,Hai Phong City,0,477,5863,5145,718,104,0.6600877192982456,28.410085337470907,307,2177,2021-12-07,,0.052362271874466994,0.37131161521405426,0.017738359201773836,0.8775370970492922,0.0,614
2022-01-06,Hue City,0,436,6103,5660,443,39,0.15795454545454543,19.904886731391585,21,965,2021-12-07,,0.0034409306898246766,0.1581189578895625,0.006390299852531542,0.9274127478289366,0.0,404
2022-01-06,Vung Tau,0,186,3305,2988,317,82,0.2087301587301587,18.02821925431274,6,20,2021-12-07,,0.001815431164901664,0.006051437216338881,0.02481089258698941,0.9040847201210287,0.0,235
2022-01-07,Binh Duong,0,382,4928,4423,505,203,2.2231884057971016,22.684686818557786,136,670,2021-12-08,,0.027597402597402596,0.1359577922077922,0.041193181818181816,0.8975243506493507,0.0,302
2022-01-07,Can Tho City,0,495,5777,5477,300,4,0.10681818181818178,21.514415481832543,0,0,2021-12-08,,0.0,0.0,0.0006924009001211701,0.9480699324909122,0.0,296
2022-01-07,Dong Nai,0,552,8243,7540,703,155,0.5677777777777777,23.025254730713247,116,1925,2021-12-08,,0.014072546403008613,0.23353148125682396,0.01880383355574427,0.9147155161955599,0.0,548
2022-01-07,Hai Phong City,0,499,6149,5372,777,138,1.8246753246753247,28.222122168585223,403,2225,2021-12-08,,0.06553911205073996,0.3618474548707107,0.022442673605464303,0.8736379899170597,0.0,639
2022-01-07,Hue City,0,437,6423,5981,442,14,0.18461538461538457,19.53050823869962,0,884,2021-12-08,,0.0,0.13763039078312314,0.002179666822357154,0.9311848046084384,0.0,428
2022-01-07,Vung Tau,0,176,3397,3076,321,66,0.11609195402298847,18.652730024867555,0,40,2021-12-08,,0.0,0.011775095672652341,0.01942890785987636,0.9055048572269649,0.0,255
2022-01-08,Binh Duong,0,353,5242,4563,679,343,0.32692307692307687,21.91489694851067,355,697,2021-12-09,,0.06772224341854254,0.13296451735978634,0.06543304082411293,0.8704692865318581,0.0,336
2022-01-08,Can Tho City,0,474,5953,5669,284,2,0.09285714285714283,20.94056005635787,0,0,2021-12-09,,0.0,0.0,0.0003359650596337981,0.9522929615320007,0.0,282
2022-01-08,Dong Nai,0,557,8350,7581,769,155,0.9580645161290322,23.694527035916327,0,1929,2021-12-09,,0.0,0.2310179640718563,0.018562874251497007,0.9079041916167665,0.0,614
2022-01-08,Hai Phong City,0,498,6500,5694,806,199,0.9994535519125683,28.975981079187104,801,2484,2021-12-09,,0.12323076923076923,0.3821538461538462,0.030615384615384614,0.876,0.0,607
2022-01-08,Hue City,1666,406,7442,6883,559,78,0.3024096385542168,20.390356226707322,397,1099,2021-12-09,,0.05334587476484816,0.14767535608707336,0.010481053480247245,0.9248857833915614,0.22386455253963988,481
2022-01-08,Vung Tau,0,189,3752,3299,453,129,0.6368421052631579,18.355681589030045,225,137,2021-12-09,,0.059968017057569295,0.0365138592750533,0.034381663113006396,0.8792643923240938,0.0,324
2022-01-09,Binh Duong,0,298,5305,4681,624,309,0.1515151515151515,21.05935279909065,216,746,2021-12-10,,0.04071630537229029,0.14062205466541,0.05824693685202639,0.8823751178133836,0.0,315
2022-01-09,Can Tho City,0,446,5852,5534,318,10,0.5527777777777777,19.50331347056699,0,0,2021-12-10,,0.0,0.0,0.0017088174982911825,0.9456596035543404,0.0,308
2022-01-09,Dong Nai,0,448,8612,7459,1153,549,1.4487179487179487,24.208718051652617,1727,2118,2021-12-10,,0.20053413841151882,0.24593590339061774,0.06374825824431027,0.8661170459823502,0.0,604
2022-01-09,Hai Phong City,6282,446,6378,5505,873,250,0.3575396825396825,29.160962049794538,1190,2352,2021-12-10,,0.1865788648479147,0.36876763875823143,0.039197240514267796,0.8631232361241769,0.9849482596425212,623
2022-01-09,Hue City,19,387,6536,6040,496,41,0.12011494252873559,18.409934413580245,4,877,2021-12-10,,0.0006119951040391676,0.13417992656058753,0.006272949816401469,0.9241126070991432,0.0029069767441860465,455
2022-01-09,Vung Tau,0,172,3695,3296,399,91,0.3098039215686274,17.94346860488593,14,93,2021-12-10,,0.0037889039242219214,0.02516914749661705,0.02462787550744249,0.8920162381596752,0.0,308
2022-01-10,Binh Duong,0,322,4953,4338,615,320,0.12407407407407403,21.574858237547893,275,636,2021-12-11,,0.055521905915606705,0.12840702604482132,0.06460730870179689,0.8758328285887341,0.0,295
2022-01-10,Can Tho City,0,496,5808,5506,302,5,0.15069444444444444,20.013171409582505,0,2,2021-12-11,,0.0,0.0003443526170798898,0.0008608815426997245,0.9480027548209367,0.0,297
2022-01-10,Dong Nai,0,515,7838,7110,728,176,0.2308333333333333,23.151512388966808,10,1816,2021-12-11,,0.0012758356723653994,0.2316917581015565,0.02245470783363103,0.907119163051799,0.0,552
2022-01-10,Hai Phong City,5690,450,5806,4976,830,235,1.028358208955224,28.350862933975517,713,2229,2021-12-11,,0.12280399586634516,0.38391319324836376,0.0404753703065794,0.857044436789528,0.9800206682741991,595
2022-01-10,Hue City,0,421,6579,6117,462,23,0.12212121212121209,19.824884278168057,0,949,2021-12-11,,0.0,0.1442468460252318,0.0034959720322237423,0.9297765617875057,0.0,439
2022-01-10,Vung Tau,0,169,3284,2976,308,48,0.2791666666666666,18.72693856998993,2,27,2021-12-11,,0.0006090133982947625,0.008221680876979293,0.014616321559074299,0.9062119366626066,0.0,260
2022-01-11,Binh Duong,0,363,5267,4606,661,371,0.30877192982456136,21.946545993207604,281,772,2021-12-12,,0.05335105373077653,0.14657300170875262,0.0704385798367192,0.87450161382191,0.0,290
2022-01-11,Can Tho City,0,484,5997,5692,305,2,0.15178571428571425,19.853808353808354,0,2,2021-12-12,,0.0,0.00033350008337502084,0.00033350008337502084,0.9491412372853093,0.0,303
2022-01-11,Dong Nai,0,550,8389,7604,785,192,0.34195402298850575,23.30277704946688,112,1854,2021-12-12,,0.01335081654547622,0.22100369531529385,0.022887114077959233,0.9064250804625105,0.0,593
2022-01-11,Hai Phong City,719,493,6202,5488,714,146,0.9627450980392157,29.361458712259,195,2373,2021-12-12,,0.03144147049338923,0.38261851015801357,0.023540793292486296,0.8848758465011287,0.11593034504998388,568
2022-01-11,Hue City,2107,417,7255,6741,514,39,0.15482093663911844,20.37067645024212,0,1083,2021-12-12,,0.0,0.149276361130255,0.005375603032391455,0.9291523087525845,0.29042039972432804,475
2022-01-11,Vung Tau,0,177,3286,2978,308,86,0.2547619047619047,17.99102951039571,24,16,2021-12-12,,0.007303712720632989,0.004869141813755326,0.026171637248934874,0.9062690200852099,0.0,222
2022-01-12,Binh Duong,0,359,5176,4558,618,294,0.16403508771929823,22.738476690741955,224,712,2021-12-13,,0.04327666151468315,0.1375579598145286,0.05680061823802164,0.8806027820710973,0.0,324
2022-01-12,Can Tho City,0,497,6128,5773,355,8,0.7693548387096775,21.06008354940939,0,134,2021-12-13,,0.0,0.021866840731070498,0.0013054830287206266,0.9420691906005222,0.0,347
2022-01-12,Dong Nai,0,538,8255,7546,709,161,1.3375,23.318700796059286,47,1851,2021-12-13,,0.005693519079345851,0.22422774076317384,0.019503331314354937,0.9141126589945487,0.0,548
2022-01-12,Hai Phong City,85,500,6057,5374,683,104,0.4085144927536231,28.165296083163167,124,2224,2021-12-13,,0.02047218094766386,0.36717847119035824,0.01717021627868582,0.8872379065543998,0.014033349843156679,579
2022-01-12,Hue City,164,447,6416,5962,454,31,0.4047945205479452,19.16811181787747,4,1137,2021-12-13,,0.0006234413965087282,0.17721321695760597,0.004831670822942643,0.9292394014962594,0.025561097256857856,423
2022-01-12,Vung Tau,0,178,3180,2936,244,53,0.11166666666666665,18.52031621897314,15,58,2021-12-13,,0.0047169811320754715,0.018238993710691823,0.016666666666666666,0.9232704402515723,0.0,191
2022-01-13,Binh Duong,0,348,5216,4665,551,239,0.4083333333333333,20.87597703608615,93,683,2021-12-14,,0.017829754601226995,0.13094325153374234,0.04582055214723926,0.8943634969325154,0.0,312
2022-01-13,Can Tho City,0,502,6178,5877,301,1,0.1106060606060606,19.767408666100255,0,0,2021-12-14,,0.0,0.0,0.0001618646811265782,0.9512787309809,0.0,300
2022-01-13,Dong Nai,0,565,8104,7409,695,173,0.1833333333333333,22.947021324354658,8,1852,2021-12-14,,0.0009871668311944718,0.22852912142152024,0.021347482724580456,0.9142398815399803,0.0,522
2022-01-13,Hai Phong City,5835,469,6190,5445,745,137,1.0436781609195402,28.714316200231693,225,2323,2021-12-14,,0.036348949919224556,0.3752827140549273,0.02213247172859451,0.8796445880452343,0.9426494345718901,608
2022-01-13,Hue City,0,456,6405,6000,405,25,0.11171874999999998,19.40500222074173,0,926,2021-12-14,,0.0,0.1445745511319282,0.0039032006245121,0.936768149882904,0.0,380
2022-01-13,Vung Tau,0,187,3281,3010,271,63,0.1345833333333333,19.46091934948556,6,6,2021-12-14,,0.001828710758914965,0.001828710758914965,0.01920146296860713,0.9174032307223408,0.0,208
2022-01-14,Binh Duong,0,366,5538,4877,661,355,0.1333333333333333,22.051731778823207,367,753,2021-12-15,,0.06626941133983387,0.13596966413867823,0.0641025641025641,0.8806428313470567,0.0,306
2022-01-14,Can Tho City,0,483,6249,5944,305,1,0.13188405797101446,20.219637960942308,0,0,2021-12-15,,0.0,0.0,0.00016002560409665546,0.9511921907505201,0.0,304
2022-01-14,Dong Nai,0,557,8471,7715,756,139,0.5152173913043478,23.77131677661363,9,1931,2021-12-15,,0.0010624483532050526,0.22795419667099515,0.01640892456616692,0.9107543383307756,0.0,617
2022-01-14,Hai Phong City,102,484,6459,5600,859,175,0.2921875,27.595322886989557,417,2442,2021-12-15,,0.06456107756618672,0.37807710171853226,0.027093977395881715,0.8670072766682149,0.01579191825359963,684
2022-01-14,Hue City,0,483,6486,6070,416,14,0.11111111111111108,20.448823432614777,0,1005,2021-12-15,,0.0,0.1549491211840888,0.002158495220474869,0.9358618563058896,0.0,402
2022-01-14,Vung Tau,0,184,3348,3037,311,76,0.14918699186991866,17.887972395662175,3,18,2021-12-15,,0.0008960573476702509,0.005376344086021506,0.022700119474313024,0.9071087216248507,0.0,235
2022-01-15,Binh Duong,0,364,6052,5239,813,448,0.3444444444444444,22.806482539682538,467,790,2021-12-16,,0.0771645736946464,0.13053536021150033,0.07402511566424323,0.86566424322538,0.0,365
2022-01-15,Can Tho City,0,524,7114,6762,352,5,0.14333333333333328,20.733018403700424,0,0,2021-12-16,,0.0,0.0,0.0007028394714647174,0.9505201012088839,0.0,347
2022-01-15,Dong Nai,0,584,9555,8509,1046,329,0.7085470085470086,24.667468774395,889,2057,2021-12-16,,0.09304029304029304,0.215279958137101,0.034432234432234435,0.8905285190999477,0.0,717
2022-01-15,Hai Phong City,597,533,7932,6942,990,158,0.5469858156028369,30.51282935709495,985,3106,2021-12-16,,0.12418053454362078,0.39157841654059505,0.019919314170448815,0.8751891074130106,0.07526475037821483,832
2022-01-15,Hue City,0,571,7961,7439,522,24,0.14511111111111108,21.718177139276765,0,1269,2021-12-16,,0.0,0.15940208516518026,0.003014696646149981,0.9344303479462379,0.0,498
2022-01-15,Vung Tau,0,195,3855,3540,315,55,0.17560975609756097,18.890482233502535,51,44,2021-12-16,,0.013229571984435798,0.011413748378728923,0.014267185473411154,0.9182879377431906,0.0,260
2022-01-16,Binh Duong,0,312,6009,5085,924,543,1.172463768115942,21.973782441001504,813,821,2021-12-17,,0.13529705441837245,0.1366283907472125,0.09036445332001997,0.8462306540189716,0.0,381
2022-01-16,Can Tho City,0,430,6284,5949,335,2,0.2103174603174603,20.714986017897093,0,0,2021-12-17,,0.0,0.0,0.00031826861871419476,0.9466900063653724,0.0,333
2022-01-16,Dong Nai,0,465,9771,7936,1835,1054,1.7909090909090908,24.864680494447935,5086,2798,2021-12-17,,0.5205199058438236,0.2863575887831338,0.1078702282263842,0.8121993654692458,0.0,781
2022-01-16,Hai Phong City,1519,462,7545,6264,1281,518,1.5476190476190477,30.89920900355683,3170,2937,2021-12-17,,0.4201457919151756,0.3892644135188867,0.0686547382372432,0.8302186878727634,0.20132538104705103,763
2022-01-16,Hue City,0,427,7406,6872,534,43,0.10681818181818178,20.03979947689625,70,1080,2021-12-17,,0.00945179584120983,0.14582770726438024,0.005806103159600324,0.9278963002970564,0.0,491
2022-01-16,Vung Tau,0,176,3835,3403,432,117,0.15757575757575756,19.312728695822326,82,217,2021-12-17,,0.02138200782268579,0.056584093872229464,0.030508474576271188,0.8873533246414602,0.0,315
2022-01-17,Binh Duong,0,334,5052,4496,556,270,0.9627450980392155,21.211498708010335,154,514,2021-12-18,,0.030482977038796516,0.10174188440221694,0.05344418052256532,0.889944576405384,0.0,286
2022-01-17,Can Tho City,0,478,5734,5438,296,6,0.1703703703703703,19.540088848039215,0,2,2021-12-18,,0.0,0.0003487966515521451,0.0010463899546564353,0.9483780955702825,0.0,290
2022-01-17,Dong Nai,0,527,8088,7249,839,249,1.3117283950617282,23.433048864418446,241,1479,2021-12-18,,0.029797230464886252,0.18286350148367952,0.030786350148367954,0.8962660731948566,0.0,590
2022-01-17,Hai Phong City,6277,418,6383,5085,1298,598,1.7133333333333332,30.150336799424498,2182,2234,2021-12-18,,0.34184552718157607,0.3499921666927777,0.09368635437881874,0.7966473445088517,0.9833933886887044,700
2022-01-17,Hue City,0,457,6959,6442,517,33,0.34701492537313433,19.455338602200527,0,1096,2021-12-18,,0.0,0.15749389280068976,0.0047420606408966805,0.925707716625952,0.0,484
2022-01-17,Vung Tau,0,177,3425,2981,444,120,0.34574468085106386,18.484897753938988,267,67,2021-12-18,,0.07795620437956205,0.01956204379562044,0.035036496350364967,0.8703649635036497,0.0,324
2022-01-18,Binh Duong,0,352,5151,4457,694,382,0.32982456140350874,22.41678227791452,565,492,2021-12-19,,0.10968743933216851,0.09551543389633081,0.0741603572121918,0.8652688798291593,0.0,312
2022-01-18,Can Tho City,0,457,5859,5536,323,7,0.1647286821705426,20.450162513542796,0,0,2021-12-19,,0.0,0.0,0.0011947431302270011,0.9448711384195255,0.0,316
2022-01-18,Dong Nai,0,537,8044,7297,747,179,0.9032258064516129,22.834161886551943,58,1334,2021-12-19,,0.0072103431128791645,0.16583789159622078,0.022252610641471906,0.9071357533565391,0.0,568
2022-01-18,Hai Phong City,685,495,6400,5650,750,165,1.3605,28.224288402728767,528,2517,2021-12-19,,0.0825,0.39328125,0.02578125,0.8828125,0.10703125,585
2022-01-18,Hue City,2299,449,7448,6893,555,41,0.20788690476190474,20.09753318851074,0,689,2021-12-19,,0.0,0.09250805585392051,0.00550483351235231,0.925483351235231,0.3086734693877551,514
2022-01-18,Vung Tau,0,179,3321,2983,338,94,0.38818181818181813,18.415222965440357,14,20,2021-12-19,,0.004215597711532671,0.006022282445046673,0.02830472749171936,0.8982234266787112,0.0,244
2022-01-19,Binh Duong,0,345,5168,4568,600,304,0.8354978354978355,22.376429247687714,282,516,2021-12-20,,0.05456656346749226,0.0998452012383901,0.058823529411764705,0.8839009287925697,0.0,296
2022-01-19,Can Tho City,0,474,5777,5476,301,2,0.10180614832683858,19.479398190320033,0,4,2021-12-20,,0.0,0.0006924009001211701,0.00034620045006058506,0.947896832265882,0.0,299
2022-01-19,Dong Nai,0,544,7993,7353,640,141,0.7128210299852091,23.04784545125701,52,1303,2021-12-20,,0.006505692480920805,0.16301764043538094,0.017640435380958337,0.9199299386963593,0.0,499
2022-01-19,Hai Phong City,192,516,6131,5504,627,92,1.0100719215822749,27.52299214975845,162,2296,2021-12-20,,0.026423095742945685,0.374490295221008,0.015005708693524711,0.8977328331430435,0.03131626162126896,535
2022-01-19,Hue City,4227,447,7625,7009,616,88,0.4832726848612083,19.897703281027102,313,400,2021-12-20,,0.041049180327868855,0.05245901639344262,0.011540983606557377,0.9192131147540984,0.5543606557377049,528
2022-01-19,Vung Tau,0,180,3142,2809,333,125,0.2941995221027479,17.670933948863635,48,13,2021-12-20,,0.015276893698281349,0.004137492043284532,0.039783577339274345,0.8940165499681731,0.0,208
2022-01-20,Binh Duong,0,343,5226,4582,644,325,0.9164998549463302,22.151041666666664,454,478,2021-12-21,,0.08687332567929583,0.09146574818216609,0.06218905472636816,0.8767699961729812,0.0,319
2022-01-20,Can Tho City,0,437,5890,5584,306,1,0.10412821904589586,19.4593327375633,0,4,2021-12-21,,0.0,0.0006791171477079797,0.00016977928692699492,0.9480475382003396,0.0,305
2022-01-20,Dong Nai,0,516,8006,7314,692,172,0.8322879051312915,22.929084833606108,12,1450,2021-12-21,,0.0014988758431176618,0.18111416437671746,0.021483887084686484,0.9135648263802149,0.0,520
2022-01-20,Hai Phong City,5597,457,6343,5380,963,316,1.4501083963203842,29.611566518298712,1482,2251,2021-12-21,,0.23364338641021598,0.35487939460822954,0.04981869777707709,0.8481790950654264,0.8823900362604445,647
2022-01-20,Hue City,0,445,6306,5842,464,44,0.3093834688346883,18.151727381563195,9,225,2021-12-21,,0.0014272121788772598,0.0356803044719315,0.006977481763399937,0.9264192832223279,0.0,420
2022-01-20,Vung Tau,0,194,3218,2915,303,95,0.24913278198943253,19.575028538812788,10,3,2021-12-21,,0.003107520198881293,0.0009322560596643878,0.02952144188937228,0.9058421379738968,0.0,208
2022-01-21,Binh Duong,0,307,5161,4537,624,290,1.0402999568407423,22.241718039043004,343,534,2021-12-22,,0.06645998837434605,0.10346832009300523,0.05619066072466576,0.8790931989924433,0.0,334
2022-01-21,Can Tho City,0,446,5789,5495,294,4,0.09465309898242363,20.525579986673936,0,4,2021-12-22,,0.0,0.0006909656244601831,0.0006909656244601831,0.9492140266021766,0.0,290
2022-01-21,Dong Nai,0,522,8236,7438,798,195,0.8985668720234194,24.086982870432486,27,1333,2021-12-22,,0.0032782904322486645,0.16185041282175813,0.0236765420106848,0.9031083050024283,0.0,603
2022-01-21,Hai Phong City,4838,453,7126,5404,1722,975,2.049722318639361,30.8425184501845,3317,2101,2021-12-22,,0.46547852932921696,0.2948358125175414,0.13682290204883524,0.7583497053045186,0.6789222565254,747
2022-01-21,Hue City,0,452,6498,6044,454,20,0.29370284707307664,18.359715561435422,0,167,2021-12-22,,0.0,0.025700215450907973,0.0030778701138811943,0.9301323484148969,0.0,434
2022-01-21,Vung Tau,0,193,3264,2930,334,68,0.2933524065971053,17.455954813805633,7,30,2021-12-22,,0.002144607843137255,0.009191176470588236,0.020833333333333332,0.897671568627451,0.0,266
2022-01-22,Binh Duong,0,325,5546,4583,963,615,1.4138224405524704,23.25193688792165,1577,668,2021-12-23,,0.2843490804183195,0.12044716913090515,0.11089073205914173,0.8263613415073927,0.0,348
2022-01-22,Can Tho City,0,407,5665,5381,284,1,0.10384471117779441,19.269721706864566,0,0,2021-12-23,,0.0,0.0,0.000176522506619594,0.9498676081200353,0.0,283
2022-01-22,Dong Nai,0,492,9131,7626,1505,794,1.5342384985882744,24.313274991292232,2339,2197,2021-12-23,,0.2561603329317709,0.24060891468623372,0.08695652173913043,0.8351768700032856,0.0,711
2022-01-22,Hai Phong City,5362,441,6362,5333,1029,398,1.6220336472957761,31.14551294044278,2085,2180,2021-12-23,,0.32772712983338576,0.342659541024835,0.0625589437283873,0.83825840930525,0.8428167243005344,631
2022-01-22,Hue City,0,423,6218,5860,358,18,0.313926592014478,17.73468836997898,0,194,2021-12-23,,0.0,0.031199742682534577,0.002894821486008363,0.9424252171116114,0.0,340
2022-01-22,Vung Tau,0,190,3348,2991,357,100,0.3250109289617486,18.381187458305536,28,23,2021-12-23,,0.008363201911589008,0.006869772998805257,0.02986857825567503,0.8933691756272402,0.0,257
2022-01-23,Binh Duong,0,259,6102,4668,1434,993,2.2555658818669975,24.54505698005698,4009,563,2021-12-24,,0.656997705670272,0.0922648312028843,0.16273352999016716,0.7649950835791544,0.0,441
2022-01-23,Can Tho City,0,376,5300,5021,279,4,0.1151884700665188,19.72543754972156,0,2,2021-12-24,,0.0,0.0003773584905660377,0.0007547169811320754,0.9473584905660377,0.0,275
2022-01-23,Dong Nai,0,436,9500,7588,1912,1083,2.027764652242394,26.325605483291724,4686,2082,2021-12-24,,0.49326315789473685,0.2191578947368421,0.114,0.7987368421052632,0.0,829
2022-01-23,Hai Phong City,1326,413,6069,5060,1009,401,1.7816088739746456,30.31809027094404,2078,2141,2021-12-24,,0.34239578184214864,0.3527764046795189,0.06607348821881694,0.8337452628110068,0.2184873949579832,608
2022-01-23,Hue City,0,414,6011,5592,419,25,0.3285710062669977,17.4808924212657,2,138,2021-12-24,,0.00033272334054233906,0.022957910497421394,0.004159041756779238,0.93029446015638,0.0,394
2022-01-23,Vung Tau,0,172,3510,3108,402,127,0.3763532763532763,17.57034833869239,26,95,2021-12-24,,0.007407407407407408,0.027065527065527065,0.03618233618233618,0.8854700854700854,0.0,275
2022-01-24,Binh Duong,0,289,5478,4537,941,572,1.4964755335201552,23.610263177186425,1577,378,2021-12-25,,0.2878787878787879,0.06900328587075576,0.10441767068273092,0.8282219788243884,0.0,369
2022-01-24,Can Tho City,0,408,5193,4916,277,6,0.11109967051070836,19.735200974421435,0,0,2021-12-25,,0.0,0.0,0.0011554015020219526,0.9466589639899865,0.0,271
2022-01-24,Dong Nai,0,490,8703,7562,1141,491,1.5155411091475217,24.986585794655415,1342,2044,2021-12-25,,0.15419970125244167,0.23486154199701254,0.05641732735838217,0.8688957830633115,0.0,650
2022-01-24,Hai Phong City,176,403,5449,4698,751,233,1.551870989530564,31.228038341822298,907,1946,2021-12-25,,0.16645256010277115,0.3571297485777207,0.042760139475133054,0.8621765461552579,0.03229950449623784,518
2022-01-24,Hue City,0,426,6079,5664,415,27,0.33679383497421467,18.994086210946676,0,236,2021-12-25,,0.0,0.03882217469978615,0.004441519986839941,0.9317321927948676,0.0,388
2022-01-24,Vung Tau,0,177,3299,3007,292,77,0.34680044593088066,19.740843587185456,14,36,2021-12-25,,0.004243710215216732,0.010912397696271597,0.023340406183692028,0.9114883297969082,0.0,215
2022-01-25,Binh Duong,0,303,4629,4024,605,289,0.8634203398177789,21.73370085893624,280,177,2021-12-26,,0.060488226398790236,0.03823720025923526,0.06243249081875135,0.8693022251026139,0.0,316
2022-01-25,Can Tho City,0,412,4270,4019,251,7,0.1052613799510176,20.27887784679089,0,0,2021-12-26,,0.0,0.0,0.001639344262295082,0.9412177985948478,0.0,244
2022-01-25,Dong Nai,234,488,7544,6840,704,174,0.8411984751012628,23.635601319555622,0,1077,2021-12-26,,0.0,0.14276246023329797,0.023064687168610817,0.9066808059384942,0.031018027571580065,530
2022-01-25,Hai Phong City,157,402,4578,4002,576,80,0.8519095991810378,26.546020272515786,62,1096,2021-12-26,,0.013543031891655745,0.23940585408475318,0.01747487986020096,0.8741808650065531,0.03429445172564439,496
2022-01-25,Hue City,0,453,4566,4249,317,10,0.24487717661691535,19.0591788006889,0,159,2021-12-26,,0.0,0.03482260183968462,0.002190100744634253,0.9305738063950941,0.0,307
2022-01-25,Vung Tau,0,182,2910,2658,252,57,0.23153255257524238,17.86002379163536,3,4,2021-12-26,,0.0010309278350515464,0.0013745704467353953,0.01958762886597938,0.9134020618556701,0.0,195
2022-01-26,Binh Duong,0,318,5132,4466,666,295,0.9873019382415801,22.613501450569068,277,250,2021-12-27,935.0,0.05397505845674201,0.04871395167575994,0.057482462977396724,0.8702260327357755,0.0,371
2022-01-26,Can Tho City,0,412,4378,4124,254,1,0.122303503210599,20.34004114230397,0,2,2021-12-27,851.0,0.0,0.00045682960255824577,0.00022841480127912289,0.9419826404751028,0.0,253
2022-01-26,Dong Nai,0,520,7916,7158,758,189,0.8454442017112688,24.298018306848807,0,1198,2021-12-27,1015.0,0.0,0.1513390601313795,0.023875694795351187,0.904244567963618,0.0,569
2022-01-26,Hai Phong City,0,401,5213,4488,725,162,1.1393210651052559,28.309970370370372,654,1370,2021-12-27,1039.0,0.12545559178975638,0.26280452714367925,0.031076155764435065,0.860924611548053,0.0,563
2022-01-26,Hue City,0,441,4734,4394,340,8,0.2700014971180477,19.089175374829622,0,168,2021-12-27,866.0,0.0,0.035487959442332066,0.0016899028305872412,0.9281791297000422,0.0,332
